Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),College graduate,Education Attained,24,0.97,0.46,1.48,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA4,CAT5,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),Male,Gender,723,23.98,21.71,26.25,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX1,CAT2,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"Asian, non-Hispanic",Race/Ethnicity,3,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE04,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),Some post-H.S.,Education Attained,642,33.85,30.58,37.12,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA3,CAT5,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),"Asian, non-Hispanic",Race/Ethnicity,35,63.05,45.02,81.08,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE04,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),Male,Gender,985,31.99,29.5,34.48,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX1,CAT2,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),Female,Gender,90,2.96,1.65,4.27,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX2,CAT2,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,1,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE05,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),Female,Gender,"1,094",28.39,26.06,30.72,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX2,CAT2,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),"$50,000+",Household Income,697,30.35,27.57,33.13,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME5,CAT6,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"$50,000+",Household Income,26,1.02,0.53,1.51,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME5,CAT6,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,2,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE05,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),65+,Age Group,869,30.88,28.29,33.47,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE09,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),Overall,Overall,"2,160",31.66,29.94,33.38,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,BO1,CAT1,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),Female,Gender,"1,175",31.36,28.97,33.75,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,SEX2,CAT2,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),18-24,Age Group,21,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,AGE01,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"$35,000-$49,999",Household Income,312,33,28.34,37.66,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME4,CAT6,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),25-34,Age Group,156,27.19,22.17,32.21,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE02,CAT3,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"Less than $15,000",Household Income,26,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,INCOME1,CAT6,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),Some post-H.S.,Education Attained,510,28.57,25.38,31.76,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA3,CAT5,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),45-54,Age Group,332,37.61,33.26,41.96,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE04,CAT3,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"Other, non-Hispanic",Race/Ethnicity,0,,,,1,%,Crude Prevalence,***,No responses for this data cell,BRFSS,CLASS14,TOPIC09,29,RACE06,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),Overall,Overall,123,2.22,1.48,2.96,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,BO1,CAT1,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,2,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE05,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),"American Indian or Alaskan Native, non-Hispanic",Race/Ethnicity,26,40.61,19.38,61.84,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE03,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),Hispanic,Race/Ethnicity,42,29.9,19.28,40.52,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE08,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),35-44,Age Group,219,34.95,29.83,40.07,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE03,CAT3,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),Less than H.S.,Education Attained,17,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,EDUCA1,CAT5,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),"$35,000-$49,999",Household Income,317,39.75,34.61,44.89,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME4,CAT6,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),18-24,Age Group,159,40.53,34.32,46.74,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE01,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),College graduate,Education Attained,579,26.56,23.84,29.28,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA4,CAT5,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),25-34,Age Group,188,36.8,31.29,42.31,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE02,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),"Native Hawaiian or other Pacific Islander, non-Hispanic",Race/Ethnicity,2,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE05,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),18-24,Age Group,66,17.7,12.88,22.52,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE01,CAT3,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"$35,000-$49,999",Household Income,14,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,INCOME4,CAT6,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"Other, non-Hispanic",Race/Ethnicity,7,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE06,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),Some post-H.S.,Education Attained,639,34.99,31.7,38.28,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA3,CAT5,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),"$15,000-$24,999",Household Income,285,29.66,25.07,34.25,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME2,CAT6,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),65+,Age Group,795,30.05,27.52,32.58,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE09,CAT3,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),"White, non-Hispanic",Race/Ethnicity,"1,704",31.43,29.57,33.29,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE01,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"American Indian or Alaskan Native, non-Hispanic",Race/Ethnicity,2,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE03,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),H.S. or G.E.D.,Education Attained,625,29.62,26.56,32.68,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA2,CAT5,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),Overall,Overall,"2,302",35.58,33.78,37.38,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,BO1,CAT1,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"Multiracial, non-Hispanic",Race/Ethnicity,5,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE07,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),"Black, non-Hispanic",Race/Ethnicity,201,35.46,28.99,41.93,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE02,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),Hispanic,Race/Ethnicity,45,32.07,21.05,43.09,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE08,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"Less than $15,000",Household Income,225,38.44,31.91,44.97,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,INCOME1,CAT6,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"Black, non-Hispanic",Race/Ethnicity,260,39.52,33.15,45.89,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE02,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),Hispanic,Race/Ethnicity,3,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,RACE08,CAT4,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),H.S. or G.E.D.,Education Attained,36,1.95,0.97,2.93,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA2,CAT5,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),45-54,Age Group,15,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,AGE04,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),35-44,Age Group,184,28.34,23.66,33.02,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE03,CAT3,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),"Black, non-Hispanic",Race/Ethnicity,139,22.54,16.64,28.44,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE02,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),"$25,000-$34,999",Household Income,11,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,INCOME3,CAT6,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"Multiracial, non-Hispanic",Race/Ethnicity,50,32.79,20.44,45.14,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE07,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),College graduate,Education Attained,726,36.24,33.1,39.38,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,EDUCA4,CAT5,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),55-64,Age Group,549,40.49,36.71,44.27,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE05,CAT3,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),65+,Age Group,989,37.48,34.81,40.15,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,AGE09,CAT3,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),55-64,Age Group,16,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,AGE05,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),"Multiracial, non-Hispanic",Race/Ethnicity,46,35.88,21.67,50.09,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE07,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),"White, non-Hispanic",Race/Ethnicity,"1,960",35.72,33.8,37.64,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE01,CAT4,_BMI5CAT,RESP040,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),35-44,Age Group,10,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS14,TOPIC09,29,AGE03,CAT3,_BMI5CAT,RESP042,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),"Multiracial, non-Hispanic",Race/Ethnicity,47,24.57,13.61,35.53,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE07,CAT4,_BMI5CAT,RESP041,"(38.635790776000476, -92.56630005299968)"
2016,MO,Missouri,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),"White, non-Hispanic",Race/Ethnicity,"1,777",30.81,29.01,32.61,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,29,RACE01,CAT4,_BMI5CAT,RESP039,"(38.635790776000476, -92.56630005299968)"
